,date,author,twitter_name,text,number_of_reply,number_of_retweets,number_of_likes
1854,2014-11-26T15:02:19.000Z,Серафима Фагурел,@SerafimaFagurel,"Фонд ""Подари жизнь"" отметит свой день рождения ""Безумным чаепитием"" http://ria.ru/disabled_deti/20141110/1032623556.html… с помощью @rianru",,,1
1855,2014-11-26T15:02:19.000Z,hotpies8,@hotpies8,"Фонд «Подари жизнь» приглашает на безумное чаепитие - без шляпника, но со шляпой: Благотворительный фонд ""Пода... http://bit.ly/1vrHbHK",,,0
1856,2014-11-26T15:02:19.000Z,Europlat,@EuroplatRussia,Фонд #Подари жизнь#отказал в помощи Бердниковой Еве из Омска. Редкое заболевание крови.,,,0
1857,2014-11-26T15:02:19.000Z,Europlat,@EuroplatRussia,"Отличное интервью Чулпан Хаматовой - многогранное и парадоксальное.  / 26 ноября фонд ""Подари жизнь"" пра.. http://vk.cc/3b5O53",,,0
1858,2014-11-26T15:02:19.000Z,omvesti,@omvesti,"Отличное интервью Чулпан Хаматовой - многогранное и парадоксальное.  / 26 ноября фонд ""Подари жизнь"" пра.. http://vk.cc/3b5Noy",,,0
1859,2014-11-15T14:30:41.000Z,omvesti,@omvesti,"





'фонд Подари жизнь' — Поиск в Твиттере / Твиттер




Функции JavaScript недоступны.
В вашем браузере отключены функции JavaScript. Включите их или начните использовать поддерживаемый браузер, чтобы продолжить пользоваться сайтом twitter.com. Список поддерживаемых браузеров приведен в Справочном центре.
Справочный центр

Условия предоставления услуг
Политика конфиденциальности
Политика в отношении файлов cookie
Imprint
Информация о рекламе
      © 2022 Twitter, Inc.
    

Для просмотра горячих клавиш нажмите знак вопросаПосмотреть горячие клавишиПопулярноеПоследнееЛюдиФотографииВидеоПосмотреть новые твитыЛента поискаomvesti@omvesti·17 нояб. 2014 г.Безумное чаепитие вместе с фондом “Подари жизнь” и “ОВ+”: 

Благотворительный фонд помощи детям с тяжким... http://bit.ly/1ycalbHRussian Mums in UK@russianmumsinuk·15 нояб. 2014 г.26 ноября фонду Подари Жизнь исполняется 8 лет! 
В честь Дня Рождения фонд устраивает «Безумное… http://instagram.com/p/vbH2nOnlct/MashkinaKasha@MashaKashkina·13 нояб. 2014 г.Болезнь не отменяет Новый год! | Фонд ""Подари жизнь"" http://fb.me/7WgCyjRMrМихаил (+39)@michail03111971·13 нояб. 2014 г.В ответ @Victor_Trunov@Victor_Trunov @nickolaykononov да нет фонд подари жизнь насколько я понимаю существует и действительно помогает людям но для этого имАнастасия Григорьева@GestaGrigoreva·13 нояб. 2014 г.Заказала вещи к НГ!)я так жду подарочков моему сыночке и мужуА еще я ежемесячно вкладываю хотя бы 10р в фонд 'подари жизнь',#пздцядобряшаМирФигурногоКатания@fskateworld·13 нояб. 2014 г.ФФККР и Фонд ""Подари Жизнь"" проведут благотворительное мероприятие
 http://goo.gl/rOy7eN #cupofrussia
#CoR14 #CoR
#ффккр #подарижизнь11UgraNow@UgraNow·12 нояб. 2014 г.Благотворительный фонд «Подари жизнь»: встречи с белоярцами #здоровье #общество #ХМАО http://ugranow.ru/2014/11/12/%D0%B1%D0%BB%D0%B0%D0%B3%D0%BE%D1%82%D0%B2%D0%BE%D1%80%D0%B8%D1%82%D0%B5%D0%BB%D1%8C%D0%BD%D1%8B%D0%B9-%D1%84%D0%BE%D0%BD%D0%B4-%D0%BF%D0%BE%D0%B4%D0%B0%D1%80%D0%B8-%D0%B6%D0%B8%D0%B7%D0%BD/…Glamour Russia@GLAMOUR_Russia·11 нояб. 2014 г.В 2006 Чулпан Хаматова основала  фонд «Подари жизнь», в 2007 стала ""Женщиной года"" Glamour http://glamour.ru/celebrity/glam_blog/980448/…34МОНТАЖНАЯ ЧИБИС@CHIBISEDITING·11 нояб. 2014 г.Кино лечит! В этом уверены не только мы и активисты Фонд Подари жизнь , но теперь и ребята, которые участвовали в... http://fb.me/6T0rHOFeVLovela Franca@gikuboxiryx·11 нояб. 2014 г.Рита Саргсян призвала поддержать фонд «Подари жизнь»Трифон Малахов@PennyNadathur·10 нояб. 2014 г.Благотворительный фонд ""Подари жизнь"" приглашает на ""Безумное чаепитие"" в день своего восьмилетия, 26 ноября. Чтобы присоединиться к акции,Lana CC@RosellaBreault·10 нояб. 2014 г.Благотворительный фонд ""Подари жизнь"" приглашает на ""Безумное чаепитие"" в день своего восьмилетия, 26 ноября. Чтобы присоединиться к акции,Инна Волкова@VolkovaInna·10 нояб. 2014 г.Фонд ""Подари жизнь"" отметит свой день рождения ""Безумным чаепитием"" http://ria.ru/disabled_deti/20141110/1032623556.html… с помощью @rianruGazeta.am@gazeta_gazeta·8 нояб. 2014 г.Рита Саргсян призвала поддержать фонд «Подари жизнь» http://gazeta.am/index.php/ru_RU/news/9/27211-rita-sargsan-prizvala-podderjaty-fond-podari-jizny.html…Пятый канал Новости@5tv·7 нояб. 2014 г.Государственное издание, РоссияФонд «Подари жизнь» собирает средства на лечение Вадима Немыкина из Белгорода. http://5-tv.ru/news/91527/3hotpies8@hotpies8·7 нояб. 2014 г.Фонд ""Подари жизнь"" собирает средства на лечение Вадима Немыкина из Белгорода: Он - будущий врач, выпускник ме... http://bit.ly/1sd9aUwYanaChudit@yanachudit·5 нояб. 2014 г.Премьера песни Carol of Bells. Деньги от каждого проданного сингла идут в фонд «Подари жизнь» http://tvrain.ru/articles/premera_pesni_carol_of_bells_dengi_ot_kazhdogo_prodannogo_singla_idut_v_fond_podari_zhizn-359277/…Маша Masha@Marus_ska13·4 нояб. 2014 г.Павел Петерфи | Фонд ""Подари жизнь"" http://vk.cc/37RiHGDd-zone@Ddzone1·3 нояб. 2014 г.#Безумноечаепитие - поддержи фонд ""Подари жизнь"" http://fb.me/6YQhYkjG9Инна@Inna0771·2 нояб. 2014 г.#Безумноечаепитие - поддержи фонд ""Подари жизнь"": http://youtu.be/1WkQn06dVp4 с помощью @YouTubeАлександр Редькин@ugroz·31 окт. 2014 г.#Безумноечаепитие - поддержи фонд ""Подари жизнь"" http://fb.me/4DkDrgNtWMaxim Motin@Maximmotin·29 окт. 2014 г.Самые успешные фонды в России в год получают до 2 миллиардов: рус фонд, подари жизнь, линия жизни. 160 никак не наберется3Maxim Motin@Maximmotin·28 окт. 2014 г.Посетил Фонд Подари жизнь. Если все получится, то к концу года и в начале следующего порадую вас классным благотворительным проектом новым.OlgaAnatol@olunya28·27 окт. 2014 г.@podarizhizn БЛАГОТВОРИТЕЛЬНЫЙ ФОНД ПОМОЩИ ДЕТЯМ  С ТЯЖЕЛЫМИ ЗАБОЛЕВАНИЯМИ. ""ПОДАРИ ЖИЗНЬ"" ПОМОГИ!miloserdie_ru@miloserdie_ru·20 окт. 2014 г.Фонд ""Подари жизнь"" @podarizhizn отметит день рожденья Безумным Чаепитием! 
http://bit.ly/1rWIbft21Олеся Маркелова@OlesyaHappyMom·20 окт. 2014 г.Отзывы - Фонд Чулпан Хаматовой ""Подари Жизнь"" - культура http://pravogolosa.net/otzyvcategory?page=show_ad&adid=19087&catid=1566… с помощью @pravogolosa.netSergei Kostiaev@skostiaev·17 окт. 2014 г./ @vyzvon на лечение детей каждый месяц со  своей могучей зп перечисляю копеечку в фонд подари жизнь чулпан хаматовой http://podari-zhizn.ru/mainСергей Потапов@myhealth2012·16 окт. 2014 г.Фонд «Подари жизнь» собирает деньги на лечение семилетнего мальчика http://goo.gl/fb/vVUqOJ",0,0,0
1860,2014-11-15T14:30:41.000Z,Russian Mums in UK,@russianmumsinuk,"Безумное чаепитие вместе с фондом “Подари жизнь” и “ОВ+”: 

Благотворительный фонд помощи детям с тяжким... http://bit.ly/1ycalbH",0,0,0
1861,2014-11-15T14:30:41.000Z,MashkinaKasha,@MashaKashkina,"26 ноября фонду Подари Жизнь исполняется 8 лет! 
В честь Дня Рождения фонд устраивает «Безумное… http://instagram.com/p/vbH2nOnlct/",0,0,0
1862,2014-11-15T14:30:41.000Z,Михаил (+39),@michail03111971,"Болезнь не отменяет Новый год! | Фонд ""Подари жизнь"" http://fb.me/7WgCyjRMr",0,0,0
1863,2014-11-15T14:30:41.000Z,Анастасия Григорьева,@GestaGrigoreva,@Victor_Trunov @nickolaykononov да нет фонд подари жизнь насколько я понимаю существует и действительно помогает людям но для этого им,0,0,0
1864,2014-11-15T14:30:41.000Z,МирФигурногоКатания,@fskateworld,"Заказала вещи к НГ!)я так жду подарочков моему сыночке и мужуА еще я ежемесячно вкладываю хотя бы 10р в фонд 'подари жизнь',#пздцядобряша",0,1,1
1865,2014-11-15T14:30:41.000Z,UgraNow,@UgraNow,"ФФККР и Фонд ""Подари Жизнь"" проведут благотворительное мероприятие
 http://goo.gl/rOy7eN #cupofrussia
#CoR14 #CoR
#ффккр #подарижизнь",0,0,0
1866,2014-11-15T14:30:41.000Z,Glamour Russia,@GLAMOUR_Russia,Благотворительный фонд «Подари жизнь»: встречи с белоярцами #здоровье #общество #ХМАО http://ugranow.ru/2014/11/12/%D0%B1%D0%BB%D0%B0%D0%B3%D0%BE%D1%82%D0%B2%D0%BE%D1%80%D0%B8%D1%82%D0%B5%D0%BB%D1%8C%D0%BD%D1%8B%D0%B9-%D1%84%D0%BE%D0%BD%D0%B4-%D0%BF%D0%BE%D0%B4%D0%B0%D1%80%D0%B8-%D0%B6%D0%B8%D0%B7%D0%BD/…,0,3,4
1867,2014-11-15T14:30:41.000Z,МОНТАЖНАЯ ЧИБИС,@CHIBISEDITING,"В 2006 Чулпан Хаматова основала  фонд «Подари жизнь», в 2007 стала ""Женщиной года"" Glamour http://glamour.ru/celebrity/glam_blog/980448/…",0,0,0
1868,2014-11-15T14:30:41.000Z,Lovela Franca,@gikuboxiryx,"Кино лечит! В этом уверены не только мы и активисты Фонд Подари жизнь , но теперь и ребята, которые участвовали в... http://fb.me/6T0rHOFeV",0,0,0
1869,2014-11-15T14:30:41.000Z,Трифон Малахов,@PennyNadathur,Рита Саргсян призвала поддержать фонд «Подари жизнь»,0,0,0
1870,2014-11-15T14:30:41.000Z,Lana CC,@RosellaBreault,"Благотворительный фонд ""Подари жизнь"" приглашает на ""Безумное чаепитие"" в день своего восьмилетия, 26 ноября. Чтобы присоединиться к акции,",0,0,0
1871,2014-11-15T14:30:41.000Z,Пятый канал Новости,@5tv,Рита Саргсян призвала поддержать фонд «Подари жизнь» http://gazeta.am/index.php/ru_RU/news/9/27211-rita-sargsan-prizvala-podderjaty-fond-podari-jizny.html…,,,0
1872,2014-11-15T14:30:41.000Z,hotpies8,@hotpies8,Фонд «Подари жизнь» собирает средства на лечение Вадима Немыкина из Белгорода. http://5-tv.ru/news/91527/,,,0
1873,2014-11-15T14:30:41.000Z,YanaChudit,@yanachudit,"Фонд ""Подари жизнь"" собирает средства на лечение Вадима Немыкина из Белгорода: Он - будущий врач, выпускник ме... http://bit.ly/1sd9aUw",,,0
1874,2014-11-15T14:30:41.000Z,Маша Masha,@Marus_ska13,Премьера песни Carol of Bells. Деньги от каждого проданного сингла идут в фонд «Подари жизнь» http://tvrain.ru/articles/premera_pesni_carol_of_bells_dengi_ot_kazhdogo_prodannogo_singla_idut_v_fond_podari_zhizn-359277/…,,,0
1875,2014-11-15T14:30:41.000Z,Dd-zone,@Ddzone1,"Павел Петерфи | Фонд ""Подари жизнь"" http://vk.cc/37RiHG",,,0
1876,2014-11-15T14:30:41.000Z,Инна,@Inna0771,"#Безумноечаепитие - поддержи фонд ""Подари жизнь"" http://fb.me/6YQhYkjG9",,,0
1877,2014-11-15T14:30:41.000Z,Александр Редькин,@ugroz,"#Безумноечаепитие - поддержи фонд ""Подари жизнь"": http://youtu.be/1WkQn06dVp4 с помощью @YouTube",,,0
1878,2014-11-15T14:30:41.000Z,Maxim Motin,@Maximmotin,"#Безумноечаепитие - поддержи фонд ""Подари жизнь"" http://fb.me/4DkDrgNtW",,,0
1879,2014-11-15T14:30:41.000Z,Maxim Motin,@Maximmotin,"Самые успешные фонды в России в год получают до 2 миллиардов: рус фонд, подари жизнь, линия жизни. 160 никак не наберется",,,0
1880,2014-11-15T14:30:41.000Z,OlgaAnatol,@olunya28,"Посетил Фонд Подари жизнь. Если все получится, то к концу года и в начале следующего порадую вас классным благотворительным проектом новым.",,,0
1881,2014-11-15T14:30:41.000Z,miloserdie_ru,@miloserdie_ru,"@podarizhizn БЛАГОТВОРИТЕЛЬНЫЙ ФОНД ПОМОЩИ ДЕТЯМ  С ТЯЖЕЛЫМИ ЗАБОЛЕВАНИЯМИ. ""ПОДАРИ ЖИЗНЬ"" ПОМОГИ!",,,1
1882,2014-11-15T14:30:41.000Z,Олеся Маркелова,@OlesyaHappyMom,"Фонд ""Подари жизнь"" @podarizhizn отметит день рожденья Безумным Чаепитием! 
http://bit.ly/1rWIbft",,,0
1883,2014-11-15T14:30:41.000Z,Sergei Kostiaev,@skostiaev,"Отзывы - Фонд Чулпан Хаматовой ""Подари Жизнь"" - культура http://pravogolosa.net/otzyvcategory?page=show_ad&adid=19087&catid=1566… с помощью @pravogolosa.net",,,0
1884,2014-11-15T14:30:41.000Z,Сергей Потапов,@myhealth2012,/ @vyzvon на лечение детей каждый месяц со  своей могучей зп перечисляю копеечку в фонд подари жизнь чулпан хаматовой http://podari-zhizn.ru/main,,,0
1885,2014-10-17T06:40:01.000Z,Олеся Маркелова,@OlesyaHappyMom,"





'фонд Подари жизнь' — Поиск в Твиттере / Твиттер




Функции JavaScript недоступны.
В вашем браузере отключены функции JavaScript. Включите их или начните использовать поддерживаемый браузер, чтобы продолжить пользоваться сайтом twitter.com. Список поддерживаемых браузеров приведен в Справочном центре.
Справочный центр

Условия предоставления услуг
Политика конфиденциальности
Политика в отношении файлов cookie
Imprint
Информация о рекламе
      © 2022 Twitter, Inc.
    

Для просмотра горячих клавиш нажмите знак вопросаПосмотреть горячие клавишиПопулярноеПоследнееЛюдиФотографииВидеоПосмотреть новые твитыЛента поискаОлеся Маркелова@OlesyaHappyMom·20 окт. 2014 г.Отзывы - Фонд Чулпан Хаматовой ""Подари Жизнь"" - культура http://pravogolosa.net/otzyvcategory?page=show_ad&adid=19087&catid=1566… с помощью @pravogolosa.netSergei Kostiaev@skostiaev·17 окт. 2014 г./ @vyzvon на лечение детей каждый месяц со  своей могучей зп перечисляю копеечку в фонд подари жизнь чулпан хаматовой http://podari-zhizn.ru/mainСергей Потапов@myhealth2012·16 окт. 2014 г.Фонд «Подари жизнь» собирает деньги на лечение семилетнего мальчика http://goo.gl/fb/vVUqOJhotpies8@hotpies8·16 окт. 2014 г.Фонд ""Подари жизнь"" собирает деньги на лечение семилетнего мальчика: Из-за тяжёлой болезни у Пети поражён кост... http://bit.ly/1u7SDTcПятый канал Новости@5tv·16 окт. 2014 г.Государственное издание, РоссияФонд «Подари жизнь» собирает деньги на лечение семилетнего мальчика. http://5-tv.ru/news/90695/2ParsingNews@ParsingNews·16 окт. 2014 г.Фонд ""Подари жизнь"" собирает деньги на лечение семилетнего мальчикаГипермаркет ГЛАВМАГ@Glawmag·14 окт. 2014 г.1 рубль с каждой упаковки бумаги SvetoCopy перечисляется в благотворительный фонд ""Подари жизнь""! Сов.. http://vk.cc/33uvc5Кирилл@KirillNazarov19·5 окт. 2014 г.Фонд ""Подари жизнь"" и Svetocopy http://vk.cc/31MngRБюллетень Лучаны К.@freeartnewslttr·3 окт. 2014 г.Вы можете помочь: Фонд «Подари Жизнь» срочно собирает влажные салфетки для детей | Милосердие.ru http://fb.me/3CBNM2NrKЕлена Фомичева@LenakaktycF·3 окт. 2014 г.Вы можете помочь: Фонд «Подари Жизнь» срочно собирает влажные салфетки для детей | Милосердие.ru http://miloserdie.ru/articles/vy-mozhete-pomoch-fond-podari-zhizn-srochno-sobiraet-vlazhnye-salfetki-dlya-detej…Козлова Анастасия@hmlovf·3 окт. 2014 г.Вы можете помочь: Фонд «Подари Жизнь» срочно собирает влажные салфетки для детей | Милосердие.ruAleksandra Moro@MoroAleksandra·1 окт. 2014 г.Спешите делать добро!
Благотворительный фонд Подари жизнь! Любая сумма может спасти чью-то жизнь sms на номер 6162. http://podari-zhizn.ruAZ Company@az_company·1 окт. 2014 г.В рамках акции ""Купи GP - подари жизнь"" сумма собранных к перечислению средств в фонд ""Подари жизнь"" в сентябре составила 207 128 рублей!Shvetsov Nikita@shvetsoov·1 окт. 2014 г.Фонд подари жизнь! Да сдадим крови ;) http://instagram.com/p/tmTkaHFEox/Hesketh@kadepypala·30 сент. 2014 г.Фонд «Подари жизнь» направит сувенирный бюджет на благотворительность http://dlvr.it/73dxZNGalilea@wedoqihug·30 сент. 2014 г.Фонд «Подари жизнь» направит сувенирный бюджет на благотворительность http://dlvr.it/73dxLPGuillaume@rituqylu·30 сент. 2014 г.Фонд «Подари жизнь» направит сувенирный бюджет на благотворительность http://dlvr.it/73dx0zhotpies8@hotpies8·30 сент. 2014 г.Фонд ""Подари жизнь"" собирает деньги на лечение Вовы Боровского: У Вовы Боровского лейкоз, за три года борьбы, ... http://bit.ly/YFv3EFParsingNews@ParsingNews·30 сент. 2014 г.Фонд ""Подари жизнь"" собирает деньги на лечение Вовы БоровскогоМай Королёв@stunbaspope·29 сент. 2014 г.Фонд Подари Жизнь http://bit.ly/1xtpuIjKnown.ru@known_ru·28 сент. 2014 г.Фонд &quot;Подари жизнь&quot;, Чулпан Хаматова http://known.ru/section/dostizheniya/fond_podari_zhizn_chulpan_khamatova/… #celebrity #ДостиженияТаня@ekater1nburg·24 сент. 2014 г.Прошу RT  https://vk.com/aleshkin_dom?w=wall250697913_674… Фонд""Подари жизнь""просит 2 мужчин 25сентября.выгрузить спец.дет.кровати.Машина-9утра м.Шоссе ЭнтузиастовАлексей Соломин@avsolomin·21 сент. 2014 г.EchoMSK: Фонд ""Подари жизнь"": Мы ищем волонтера Катю http://echo.msk.ru/blog/echomsk/1403814-echo/…11Рустем Адагамов@adagamov·20 сент. 2014 г.Фонд «Подари жизнь» предупреждает: вот такие «волонтеры» у метро — ЖУЛИКИ Читайте: http://podari-zhizn.ru/main/node/20381 RT пожСледующие медиафайлы могут содержать материалы деликатного характера. Изменить настройкиПосмотреть5638Igor Cher-ski@icherski·18 сент. 2014 г.Greysvandir Ryzhaya вчера разбиралась с мошенниками, собирающими средства якобы для  Фонд Подари жизнь . Полное... http://fb.me/6O6fsWJnd между нами (касатики)@KatushaJust·18 сент. 2014 г.Профком ВОЛГГАСУ принял эстафету #IceBucketChallenge
Деньги перечислены в фонд ""Подари жизнь""
https://vk.com/video81788571_169720971…1Artcrypto | Cryto.men@CrytoMen·17 сент. 2014 г.Фонд ""Подари жизнь"" предупреждает о возможных мошенниках в МосквеСергей Макаров@sergeymakarov23·17 сент. 2014 г.Фонд ""Подари жизнь"" предупреждает о возможных мошенниках в Москве #жизньбезпреградИра Кулиева@kulieva1984·16 сент. 2014 г.Подруга написала надо помочь! Без комментарий
Фонд помощи детям с онкологическими заболеваниями «Подари жизнь»hotpies8@hotpies8·15 сент. 2014 г.Фонд «Подари жизнь» собирает деньги для спасения пятилетней Леры: В Москве срочная помощь требуется пятилетней... http://bit.ly/1oOp7jiПятый канал Новости@5tv·15 сент. 2014 г.Государственное издание, РоссияФонд «Подари жизнь» собирает деньги для спасения пятилетней Леры. http://5-tv.ru/news/89300/2",0,0,0
1886,2014-10-17T06:40:01.000Z,hotpies8,@hotpies8,Фонд «Подари жизнь» собирает деньги на лечение семилетнего мальчика http://goo.gl/fb/vVUqOJ,0,0,0
1887,2014-10-17T06:40:01.000Z,Пятый канал Новости,@5tv,"Фонд ""Подари жизнь"" собирает деньги на лечение семилетнего мальчика: Из-за тяжёлой болезни у Пети поражён кост... http://bit.ly/1u7SDTc",0,2,0
1888,2014-10-17T06:40:01.000Z,ParsingNews,@ParsingNews,Фонд «Подари жизнь» собирает деньги на лечение семилетнего мальчика. http://5-tv.ru/news/90695/,0,0,0
1889,2014-10-17T06:40:01.000Z,Гипермаркет ГЛАВМАГ,@Glawmag,"Фонд ""Подари жизнь"" собирает деньги на лечение семилетнего мальчика",0,0,0
1890,2014-10-17T06:40:01.000Z,Кирилл,@KirillNazarov19,"1 рубль с каждой упаковки бумаги SvetoCopy перечисляется в благотворительный фонд ""Подари жизнь""! Сов.. http://vk.cc/33uvc5",0,0,0
1891,2014-10-17T06:40:01.000Z,Бюллетень Лучаны К.,@freeartnewslttr,Вы можете помочь: Фонд «Подари Жизнь» срочно собирает влажные салфетки для детей | Милосердие.ru http://fb.me/3CBNM2NrK,0,0,0
1892,2014-10-17T06:40:01.000Z,Елена Фомичева,@LenakaktycF,Вы можете помочь: Фонд «Подари Жизнь» срочно собирает влажные салфетки для детей | Милосердие.ru http://miloserdie.ru/articles/vy-mozhete-pomoch-fond-podari-zhizn-srochno-sobiraet-vlazhnye-salfetki-dlya-detej…,0,0,0
1893,2014-10-17T06:40:01.000Z,Козлова Анастасия,@hmlovf,Вы можете помочь: Фонд «Подари Жизнь» срочно собирает влажные салфетки для детей | Милосердие.ru,0,0,0
1894,2014-10-17T06:40:01.000Z,Aleksandra Moro,@MoroAleksandra,"Спешите делать добро!
Благотворительный фонд Подари жизнь! Любая сумма может спасти чью-то жизнь sms на номер 6162. http://podari-zhizn.ru",0,0,0
1895,2014-10-17T06:40:01.000Z,AZ Company,@az_company,"В рамках акции ""Купи GP - подари жизнь"" сумма собранных к перечислению средств в фонд ""Подари жизнь"" в сентябре составила 207 128 рублей!",0,0,0
1896,2014-10-17T06:40:01.000Z,Shvetsov Nikita,@shvetsoov,Фонд подари жизнь! Да сдадим крови ;) http://instagram.com/p/tmTkaHFEox/,,,0
1897,2014-10-17T06:40:01.000Z,Hesketh,@kadepypala,Фонд «Подари жизнь» направит сувенирный бюджет на благотворительность http://dlvr.it/73dxZN,,,0
1898,2014-10-17T06:40:01.000Z,Galilea,@wedoqihug,Фонд «Подари жизнь» направит сувенирный бюджет на благотворительность http://dlvr.it/73dxLP,,,0
1899,2014-10-17T06:40:01.000Z,Guillaume,@rituqylu,Фонд «Подари жизнь» направит сувенирный бюджет на благотворительность http://dlvr.it/73dx0z,,,0
1900,2014-10-17T06:40:01.000Z,hotpies8,@hotpies8,"Фонд ""Подари жизнь"" собирает деньги на лечение Вовы Боровского: У Вовы Боровского лейкоз, за три года борьбы, ... http://bit.ly/YFv3EF",,,0
1901,2014-10-17T06:40:01.000Z,ParsingNews,@ParsingNews,"Фонд ""Подари жизнь"" собирает деньги на лечение Вовы Боровского",,,0
1902,2014-10-17T06:40:01.000Z,Май Королёв,@stunbaspope,Фонд Подари Жизнь http://bit.ly/1xtpuIj,,,0
1903,2014-10-17T06:40:01.000Z,Known.ru,@known_ru,"Фонд &quot;Подари жизнь&quot;, Чулпан Хаматова http://known.ru/section/dostizheniya/fond_podari_zhizn_chulpan_khamatova/… #celebrity #Достижения",,,0
1904,2014-10-17T06:40:01.000Z,Таня,@ekater1nburg,"Прошу RT  https://vk.com/aleshkin_dom?w=wall250697913_674… Фонд""Подари жизнь""просит 2 мужчин 25сентября.выгрузить спец.дет.кровати.Машина-9утра м.Шоссе Энтузиастов",,,0
1905,2014-10-17T06:40:01.000Z,Алексей Соломин,@avsolomin,"EchoMSK: Фонд ""Подари жизнь"": Мы ищем волонтера Катю http://echo.msk.ru/blog/echomsk/1403814-echo/…",,,0
1906,2014-10-17T06:40:01.000Z,Рустем Адагамов,@adagamov,Фонд «Подари жизнь» предупреждает: вот такие «волонтеры» у метро — ЖУЛИКИ Читайте: http://podari-zhizn.ru/main/node/20381 RT пож,,,8
1907,2014-10-17T06:40:01.000Z,Igor Cher-ski,@icherski,"Greysvandir Ryzhaya вчера разбиралась с мошенниками, собирающими средства якобы для  Фонд Подари жизнь . Полное... http://fb.me/6O6fsWJnd",,,0
1908,2014-10-17T06:40:01.000Z, между нами (касатики),@KatushaJust,"Профком ВОЛГГАСУ принял эстафету #IceBucketChallenge
Деньги перечислены в фонд ""Подари жизнь""
https://vk.com/video81788571_169720971…",,,0
1909,2014-10-17T06:40:01.000Z,Artcrypto | Cryto.men,@CrytoMen,"Фонд ""Подари жизнь"" предупреждает о возможных мошенниках в Москве",,,0
1910,2014-10-17T06:40:01.000Z,Сергей Макаров,@sergeymakarov23,"Фонд ""Подари жизнь"" предупреждает о возможных мошенниках в Москве #жизньбезпреград",,,0
1911,2014-10-17T06:40:01.000Z,Ира Кулиева,@kulieva1984,"Подруга написала надо помочь! Без комментарий
Фонд помощи детям с онкологическими заболеваниями «Подари жизнь»",,,0
1912,2014-10-17T06:40:01.000Z,hotpies8,@hotpies8,Фонд «Подари жизнь» собирает деньги для спасения пятилетней Леры: В Москве срочная помощь требуется пятилетней... http://bit.ly/1oOp7ji,,,0
