,date,author,twitter_name,text,number_of_reply,number_of_retweets,number_of_likes,m1_notoxic,m1_insult,m1_obscenity,m1_threat,m1_dangerous,m2_neutral,m2_toxic
1002,2017-04-26T08:44:13.000Z,Danil.Art,@Parij_,"Фонд ""Подари жизнь"" тратит на спасение детей 2,3 млрд.рублей в год. / Фонды Медведева тратят 3,6 млрд.в.. https://vk.cc/6yRPnu",0.0,0.0,0,0.99976426,0.0002882921,0.00034048434,0.00019970171,0.23328277,0.9559735,0.07496944
1003,2017-04-26T08:44:13.000Z,Последняя туча рассеянной бури,@SOlga16,"Василий,а первый платеж был в Фонд ""Подари жизнь""?Или нужно победить Кремль сначала?",0.0,0.0,1,0.9995214,0.00044903092,0.0002925143,0.00046162916,0.33813652,0.9501419,0.081300676
1004,2017-04-26T08:44:13.000Z,Дашучено,@sikorochka,"Из Youtube комментов- 
фонд ""Подари жизнь Медведеву """,0.0,23.0,28,0.9994836,0.00069965015,0.0003459952,0.00044053653,0.05689082,0.8512999,0.20682943
1005,2017-04-26T08:44:13.000Z,Александра Булатова,@y8ZHAndHTTaaQdw,Благотворительный фонд «Подари жизнь на Кипре семье депутата».,0.0,0.0,0,0.9998511,0.00022219295,0.00034848778,0.0003167644,0.014485202,0.9646645,0.057059735
1006,2017-04-25T12:24:02.000Z,Александра Булатова,@y8ZHAndHTTaaQdw,"





'фонд Подари жизнь' — Поиск в Твиттере / Твиттер




Функции JavaScript недоступны.
В вашем браузере отключены функции JavaScript. Включите их или начните использовать поддерживаемый браузер, чтобы продолжить пользоваться сайтом twitter.com. Список поддерживаемых браузеров приведен в Справочном центре.
Справочный центр

Условия предоставления услуг
Политика конфиденциальности
Политика в отношении файлов cookie
Imprint
Информация о рекламе
      © 2022 Twitter, Inc.
    

Для просмотра горячих клавиш нажмите знак вопросаПосмотреть горячие клавишиПопулярноеПоследнееЛюдиФотографииВидеоПосмотреть новые твитыЛента поискаАлександра Булатова@y8ZHAndHTTaaQdw·25 апр. 2017 г.Фонд «Подари жизнь» проводит флешмоб #донорыдетям http://dlvr.it/Nghf6zАнна Комарова@RI0tzjtnddzzJut·25 апр. 2017 г.Фонд «Подари жизнь» проводит флешмоб #донорыдетям http://dlvr.it/Nghf6zНаталия Маликова@vBRGoEbV5XGKlsC·25 апр. 2017 г.Фонд «Подари жизнь» проводит флешмоб #донорыдетям http://dlvr.it/Nghf6zАнастасия Лебедева@cTdoIuo2iVIzdtw·25 апр. 2017 г.Фонд «Подари жизнь» проводит флешмоб #донорыдетям http://dlvr.it/Nghf6zЯнина Иванова@HX0bsQyiLymsoeK·25 апр. 2017 г.Фонд «Подари жизнь» проводит флешмоб #донорыдетям http://dlvr.it/Nghf6zВера Трофимова@zDGzbNEOiWxSZir·25 апр. 2017 г.Фонд «Подари жизнь» проводит флешмоб #донорыдетям http://dlvr.it/Nghf6zАнна Гусева@Hdgne2uYKtyXIUe·25 апр. 2017 г.Фонд «Подари жизнь» проводит флешмоб #донорыдетям http://dlvr.it/Nghf6zЕкатерина Королева@syMbMFoTYnQWP2R·25 апр. 2017 г.Фонд «Подари жизнь» проводит флешмоб #донорыдетям http://dlvr.it/Nghf6zТВ Центр@tvc_ru·25 апр. 2017 г.Фонд ""Подари жизнь"" и ""ТВ Центр"" собирают средства на лечение Назара Клюкина http://ru.1001hls.com/r5544030Марина Петрова@SzdhBqOCuMMmzu8·25 апр. 2017 г.Фонд «Подари жизнь» проводит флешмоб #донорыдетям http://dlvr.it/Nghf6zЛеночка Кулакова@dcmUEaSGT6oJYrz·25 апр. 2017 г.Фонд «Подари жизнь» проводит флешмоб #донорыдетям http://dlvr.it/Nghf6zАнна Кириллова@pMCze3o45zY2no2·25 апр. 2017 г.Фонд «Подари жизнь» проводит флешмоб #донорыдетям http://dlvr.it/Nghf6zНастя Сухова@5RDTyjytCZxkdPq·25 апр. 2017 г.Фонд «Подари жизнь» проводит флешмоб #донорыдетям http://dlvr.it/Nghf6z",0.0,0.0,0,0.9998041,0.00027052686,0.000108743014,0.00017375656,0.061685164,0.8934381,0.16530654
1007,2017-04-25T12:24:02.000Z,Марина Петрова,@SzdhBqOCuMMmzu8,"Фонд ""Подари жизнь"" и ""ТВ Центр"" собирают средства на лечение Назара Клюкина http://ru.1001hls.com/r5544030",0.0,0.0,0,0.9997322,0.0002743249,0.0001392777,0.00012947172,0.17516848,0.95918554,0.067876264
1008,2017-04-25T08:25:33.000Z,Леночка Кулакова,@dcmUEaSGT6oJYrz,"





'фонд Подари жизнь' — Поиск в Твиттере / Твиттер




Функции JavaScript недоступны.
В вашем браузере отключены функции JavaScript. Включите их или начните использовать поддерживаемый браузер, чтобы продолжить пользоваться сайтом twitter.com. Список поддерживаемых браузеров приведен в Справочном центре.
Справочный центр

Условия предоставления услуг
Политика конфиденциальности
Политика в отношении файлов cookie
Imprint
Информация о рекламе
      © 2022 Twitter, Inc.
    

Для просмотра горячих клавиш нажмите знак вопросаПосмотреть горячие клавишиПопулярноеПоследнееЛюдиФотографииВидеоПосмотреть новые твитыЛента поискаЛеночка Кулакова@dcmUEaSGT6oJYrz·25 апр. 2017 г.Фонд «Подари жизнь» проводит флешмоб #донорыдетям http://dlvr.it/Nghf6zАнна Кириллова@pMCze3o45zY2no2·25 апр. 2017 г.Фонд «Подари жизнь» проводит флешмоб #донорыдетям http://dlvr.it/Nghf6zНастя Сухова@5RDTyjytCZxkdPq·25 апр. 2017 г.Фонд «Подари жизнь» проводит флешмоб #донорыдетям http://dlvr.it/Nghf6zКатя Филимонова@dbaEonbwk9TAYKt·25 апр. 2017 г.Фонд «Подари жизнь» проводит флешмоб #донорыдетям http://dlvr.it/Nghf6zАнастасия Жаворонков@PnabDxXDhzUpOpL·25 апр. 2017 г.Фонд «Подари жизнь» проводит флешмоб #донорыдетям http://dlvr.it/Nghf6zВалентина Усова@EljkAJiLYlzB0Xp·25 апр. 2017 г.Фонд «Подари жизнь» проводит флешмоб #донорыдетям http://dlvr.it/Nghf6zБелла Акимова@XyaidpipDRoGPhU·25 апр. 2017 г.Фонд «Подари жизнь» проводит флешмоб #донорыдетям http://dlvr.it/Nghf6zНадежда Исаева@jTLU9FIOuVxbyXx·25 апр. 2017 г.Фонд «Подари жизнь» проводит флешмоб #донорыдетям http://dlvr.it/Nghf6zКатюня Шестакова@HqTfwrEgAlFeERq·25 апр. 2017 г.Фонд «Подари жизнь» проводит флешмоб #донорыдетям http://dlvr.it/Nghf6zВиктория Беляева@sXFYslxpWNUNXRC·25 апр. 2017 г.Фонд «Подари жизнь» проводит флешмоб #донорыдетям http://dlvr.it/Nghf6zИра Королева@XRkpGnsQbScFBgz·25 апр. 2017 г.Фонд «Подари жизнь» проводит флешмоб #донорыдетям http://dlvr.it/Nghf6zЛена Николаева@AvlG0hjG39k7lj6·25 апр. 2017 г.Фонд «Подари жизнь» проводит флешмоб #донорыдетям http://dlvr.it/Nghf6z",0.0,0.0,0,0.9998103,0.00026627115,0.00010969293,0.00017757168,0.05207707,0.89876,0.1622262
1009,2017-04-25T06:46:24.000Z,Катюня Шестакова,@HqTfwrEgAlFeERq,"





'фонд Подари жизнь' — Поиск в Твиттере / Твиттер




Функции JavaScript недоступны.
В вашем браузере отключены функции JavaScript. Включите их или начните использовать поддерживаемый браузер, чтобы продолжить пользоваться сайтом twitter.com. Список поддерживаемых браузеров приведен в Справочном центре.
Справочный центр

Условия предоставления услуг
Политика конфиденциальности
Политика в отношении файлов cookie
Imprint
Информация о рекламе
      © 2022 Twitter, Inc.
    

Для просмотра горячих клавиш нажмите знак вопросаПосмотреть горячие клавишиПопулярноеПоследнееЛюдиФотографииВидеоПосмотреть новые твитыЛента поискаКатюня Шестакова@HqTfwrEgAlFeERq·25 апр. 2017 г.Фонд «Подари жизнь» проводит флешмоб #донорыдетям http://dlvr.it/Nghf6zВиктория Беляева@sXFYslxpWNUNXRC·25 апр. 2017 г.Фонд «Подари жизнь» проводит флешмоб #донорыдетям http://dlvr.it/Nghf6zИра Королева@XRkpGnsQbScFBgz·25 апр. 2017 г.Фонд «Подари жизнь» проводит флешмоб #донорыдетям http://dlvr.it/Nghf6zЛена Николаева@AvlG0hjG39k7lj6·25 апр. 2017 г.Фонд «Подари жизнь» проводит флешмоб #донорыдетям http://dlvr.it/Nghf6zПолина Антипова@IsRaHPko4trVTkx·25 апр. 2017 г.Фонд «Подари жизнь» проводит флешмоб #донорыдетям http://dlvr.it/Nghf6zМаша Елистратова@xCUld5j49a2ctxN·25 апр. 2017 г.Фонд «Подари жизнь» проводит флешмоб #донорыдетям http://dlvr.it/Nghf6zИрина Иванова@PkCyeELISqzbbn9·25 апр. 2017 г.Фонд «Подари жизнь» проводит флешмоб #донорыдетям http://dlvr.it/Nghf6zАнна Федорова@sQEolCv7BrWNJwZ·25 апр. 2017 г.Фонд «Подари жизнь» проводит флешмоб #донорыдетям http://dlvr.it/Nghf6zЕлена Сидорова@vwbnQCSCMhQw3PX·25 апр. 2017 г.Фонд «Подари жизнь» проводит флешмоб #донорыдетям http://dlvr.it/Nghf6zОксана Сафронова@wHqkWMjUVWHI8MR·25 апр. 2017 г.Фонд «Подари жизнь» проводит флешмоб #донорыдетям http://dlvr.it/Nghf6zЮлия Дмитриева@cwsyCRbOAyfpG6y·25 апр. 2017 г.Фонд «Подари жизнь» проводит флешмоб #донорыдетям http://dlvr.it/Nghf6zЭлинка Антипина@EzlhyJk3LSwQhyQ·25 апр. 2017 г.Фонд «Подари жизнь» проводит флешмоб #донорыдетям http://dlvr.it/Nghf6z",0.0,0.0,0,0.9997874,0.0002742088,0.000102966136,0.00017643682,0.0754323,0.8922926,0.17094992
1010,2017-04-25T06:01:02.000Z,Елена Сидорова,@vwbnQCSCMhQw3PX,"





'фонд Подари жизнь' — Поиск в Твиттере / Твиттер




Функции JavaScript недоступны.
В вашем браузере отключены функции JavaScript. Включите их или начните использовать поддерживаемый браузер, чтобы продолжить пользоваться сайтом twitter.com. Список поддерживаемых браузеров приведен в Справочном центре.
Справочный центр

Условия предоставления услуг
Политика конфиденциальности
Политика в отношении файлов cookie
Imprint
Информация о рекламе
      © 2022 Twitter, Inc.
    

Для просмотра горячих клавиш нажмите знак вопросаПосмотреть горячие клавишиПопулярноеПоследнееЛюдиФотографииВидеоПосмотреть новые твитыЛента поискаЕлена Сидорова@vwbnQCSCMhQw3PX·25 апр. 2017 г.Фонд «Подари жизнь» проводит флешмоб #донорыдетям http://dlvr.it/Nghf6zОксана Сафронова@wHqkWMjUVWHI8MR·25 апр. 2017 г.Фонд «Подари жизнь» проводит флешмоб #донорыдетям http://dlvr.it/Nghf6zЮлия Дмитриева@cwsyCRbOAyfpG6y·25 апр. 2017 г.Фонд «Подари жизнь» проводит флешмоб #донорыдетям http://dlvr.it/Nghf6zЭлинка Антипина@EzlhyJk3LSwQhyQ·25 апр. 2017 г.Фонд «Подари жизнь» проводит флешмоб #донорыдетям http://dlvr.it/Nghf6zИрина Маркова@esoc03zC6GdcqMb·25 апр. 2017 г.Фонд «Подари жизнь» проводит флешмоб #донорыдетям http://dlvr.it/Nghf6zСветлана Казанцева@Zr9qEqvlv7xsm4e·25 апр. 2017 г.Фонд «Подари жизнь» проводит флешмоб #донорыдетям http://dlvr.it/Nghf6zМаша Попова@Rr5aOvJRiPLmXkK·25 апр. 2017 г.Фонд «Подари жизнь» проводит флешмоб #донорыдетям http://dlvr.it/Nghf6zЛюдмила Колесникова@NOzqqJypksUsOSR·25 апр. 2017 г.Фонд «Подари жизнь» проводит флешмоб #донорыдетям http://dlvr.it/Nghf6zЕкатерина Романова@b8ICkFECKMubFkj·25 апр. 2017 г.Фонд «Подари жизнь» проводит флешмоб #донорыдетям http://dlvr.it/Nghf6zЛюдмила Волкова@kfYfpKvWLlMpMIW·25 апр. 2017 г.Фонд «Подари жизнь» проводит флешмоб #донорыдетям http://dlvr.it/Nghf6zАлёна Ковалева@r3CwuwzZxcFTHYT·25 апр. 2017 г.Фонд «Подари жизнь» проводит флешмоб #донорыдетям http://dlvr.it/Nghf6zВероника Власова@XPZZGHBn1BkpcJy·25 апр. 2017 г.Фонд «Подари жизнь» проводит флешмоб #донорыдетям http://dlvr.it/Nghf6z",0.0,0.0,0,0.9997824,0.00028935916,0.00010740988,0.00016831218,0.071509294,0.8958531,0.16501929
1011,2017-04-25T04:37:03.000Z,Екатерина Романова,@b8ICkFECKMubFkj,"





'фонд Подари жизнь' — Поиск в Твиттере / Твиттер




Функции JavaScript недоступны.
В вашем браузере отключены функции JavaScript. Включите их или начните использовать поддерживаемый браузер, чтобы продолжить пользоваться сайтом twitter.com. Список поддерживаемых браузеров приведен в Справочном центре.
Справочный центр

Условия предоставления услуг
Политика конфиденциальности
Политика в отношении файлов cookie
Imprint
Информация о рекламе
      © 2022 Twitter, Inc.
    

Для просмотра горячих клавиш нажмите знак вопросаПосмотреть горячие клавишиПопулярноеПоследнееЛюдиФотографииВидеоПосмотреть новые твитыЛента поискаЕкатерина Романова@b8ICkFECKMubFkj·25 апр. 2017 г.Фонд «Подари жизнь» проводит флешмоб #донорыдетям http://dlvr.it/Nghf6zЛюдмила Волкова@kfYfpKvWLlMpMIW·25 апр. 2017 г.Фонд «Подари жизнь» проводит флешмоб #донорыдетям http://dlvr.it/Nghf6zАлёна Ковалева@r3CwuwzZxcFTHYT·25 апр. 2017 г.Фонд «Подари жизнь» проводит флешмоб #донорыдетям http://dlvr.it/Nghf6zВероника Власова@XPZZGHBn1BkpcJy·25 апр. 2017 г.Фонд «Подари жизнь» проводит флешмоб #донорыдетям http://dlvr.it/Nghf6zСветлана Киселева@jx8954OaSnbljMy·25 апр. 2017 г.Фонд «Подари жизнь» проводит флешмоб #донорыдетям http://dlvr.it/Nghf6zLewis Michael@zambtibega1983·25 апр. 2017 г.Фонд «Подари жизнь» проводит флешмоб #донорыдетям http://dlvr.it/Nghf6zВичка Степанова@at485bDoe9P2w1p·25 апр. 2017 г.Фонд «Подари жизнь» проводит флешмоб #донорыдетям http://dlvr.it/Nghf6zКсюша Калинина@JyzOYTfbGO2NXhi·25 апр. 2017 г.Фонд «Подари жизнь» проводит флешмоб #донорыдетям http://dlvr.it/Nghf6zМарина Дмитриева@nzzAf6hnJJJnJgA·25 апр. 2017 г.Фонд «Подари жизнь» проводит флешмоб #донорыдетям http://dlvr.it/Nghf6zМарина Кожевникова@yhwIvGgXrePoDMN·25 апр. 2017 г.Фонд «Подари жизнь» проводит флешмоб #донорыдетям http://dlvr.it/Nghf6zЛена Захарова@VUoNBtvleIqTdhy·25 апр. 2017 г.Фонд «Подари жизнь» проводит флешмоб #донорыдетям http://dlvr.it/Nghf6zЛариса Медведева@dSeMlBDdvpdXunK·25 апр. 2017 г.Фонд «Подари жизнь» проводит флешмоб #донорыдетям http://dlvr.it/Nghf6z",0.0,0.0,0,0.9998534,0.00022939076,0.00014305688,0.00020653468,0.035142317,0.8926085,0.172646
1012,2017-04-25T03:57:49.000Z,Марина Дмитриева,@nzzAf6hnJJJnJgA,"





'фонд Подари жизнь' — Поиск в Твиттере / Твиттер




Функции JavaScript недоступны.
В вашем браузере отключены функции JavaScript. Включите их или начните использовать поддерживаемый браузер, чтобы продолжить пользоваться сайтом twitter.com. Список поддерживаемых браузеров приведен в Справочном центре.
Справочный центр

Условия предоставления услуг
Политика конфиденциальности
Политика в отношении файлов cookie
Imprint
Информация о рекламе
      © 2022 Twitter, Inc.
    

Для просмотра горячих клавиш нажмите знак вопросаПосмотреть горячие клавишиПопулярноеПоследнееЛюдиФотографииВидеоПосмотреть новые твитыЛента поискаМарина Дмитриева@nzzAf6hnJJJnJgA·25 апр. 2017 г.Фонд «Подари жизнь» проводит флешмоб #донорыдетям http://dlvr.it/Nghf6zМарина Кожевникова@yhwIvGgXrePoDMN·25 апр. 2017 г.Фонд «Подари жизнь» проводит флешмоб #донорыдетям http://dlvr.it/Nghf6zЛена Захарова@VUoNBtvleIqTdhy·25 апр. 2017 г.Фонд «Подари жизнь» проводит флешмоб #донорыдетям http://dlvr.it/Nghf6zЛариса Медведева@dSeMlBDdvpdXunK·25 апр. 2017 г.Фонд «Подари жизнь» проводит флешмоб #донорыдетям http://dlvr.it/Nghf6zИрина Громова@XxVk6kcJpKasbsc·25 апр. 2017 г.Фонд «Подари жизнь» проводит флешмоб #донорыдетям http://dlvr.it/Nghf6zГуля Иванова@kLn3iYQXqXRSuBy·25 апр. 2017 г.Фонд «Подари жизнь» проводит флешмоб #донорыдетям http://dlvr.it/Nghf6zЕкатерина Фролова@5BJTYPd9qenvTHi·25 апр. 2017 г.Фонд «Подари жизнь» проводит флешмоб #донорыдетям http://dlvr.it/Nghf6zЕвгения Попова@gvkKVdJlFz4BwHM·25 апр. 2017 г.Фонд «Подари жизнь» проводит флешмоб #донорыдетям http://dlvr.it/Nghf6zЕлена Логинова@pJKJFTEEACYuDqj·25 апр. 2017 г.Фонд «Подари жизнь» проводит флешмоб #донорыдетям http://dlvr.it/Nghf6zОксана Гусева@MfFcaVllCPvDK7U·25 апр. 2017 г.Фонд «Подари жизнь» проводит флешмоб #донорыдетям http://dlvr.it/Nghf6zЕлена Спирина@emjcmUfxAI3xwCn·25 апр. 2017 г.Фонд «Подари жизнь» проводит флешмоб #донорыдетям http://dlvr.it/Nghf6zАлександра Ким@CvNQfaCOMr8xXXV·25 апр. 2017 г.Фонд «Подари жизнь» проводит флешмоб #донорыдетям http://dlvr.it/Nghf6z",0.0,0.0,0,0.9997961,0.00026890065,0.000105073275,0.00017392465,0.0601275,0.88982195,0.17344026
1013,2017-04-25T02:32:15.000Z,Елена Логинова,@pJKJFTEEACYuDqj,"





'фонд Подари жизнь' — Поиск в Твиттере / Твиттер




Функции JavaScript недоступны.
В вашем браузере отключены функции JavaScript. Включите их или начните использовать поддерживаемый браузер, чтобы продолжить пользоваться сайтом twitter.com. Список поддерживаемых браузеров приведен в Справочном центре.
Справочный центр

Условия предоставления услуг
Политика конфиденциальности
Политика в отношении файлов cookie
Imprint
Информация о рекламе
      © 2022 Twitter, Inc.
    

Для просмотра горячих клавиш нажмите знак вопросаПосмотреть горячие клавишиПопулярноеПоследнееЛюдиФотографииВидеоПосмотреть новые твитыЛента поискаЕлена Логинова@pJKJFTEEACYuDqj·25 апр. 2017 г.Фонд «Подари жизнь» проводит флешмоб #донорыдетям http://dlvr.it/Nghf6zОксана Гусева@MfFcaVllCPvDK7U·25 апр. 2017 г.Фонд «Подари жизнь» проводит флешмоб #донорыдетям http://dlvr.it/Nghf6zЕлена Спирина@emjcmUfxAI3xwCn·25 апр. 2017 г.Фонд «Подари жизнь» проводит флешмоб #донорыдетям http://dlvr.it/Nghf6zАлександра Ким@CvNQfaCOMr8xXXV·25 апр. 2017 г.Фонд «Подари жизнь» проводит флешмоб #донорыдетям http://dlvr.it/Nghf6zСветлана Антонова@Oc3AHcDVTHkdERN·25 апр. 2017 г.Фонд «Подари жизнь» проводит флешмоб #донорыдетям http://dlvr.it/Nghf6zВика Моисеева@cPxHQ1Gpq7nBpod·25 апр. 2017 г.Фонд «Подари жизнь» проводит флешмоб #донорыдетям http://dlvr.it/Nghf6zЕлена Шихова@BqvjqitB0uqaJ4x·25 апр. 2017 г.Фонд «Подари жизнь» проводит флешмоб #донорыдетям http://dlvr.it/Nghf6zКарина Лебедева@Q6RzNWPXTdAGiXm·25 апр. 2017 г.Фонд «Подари жизнь» проводит флешмоб #донорыдетям http://dlvr.it/Nghf6zЮлия Кучеренко@VZCaFbEHZZtVGEx·25 апр. 2017 г.Фонд «Подари жизнь» проводит флешмоб #донорыдетям http://dlvr.it/Nghf6zИнна Митрофанова@OXebfC2gTDsmXts·25 апр. 2017 г.Фонд «Подари жизнь» проводит флешмоб #донорыдетям http://dlvr.it/Nghf6zОлеся Озерова@xj9c1qatXmtE46W·25 апр. 2017 г.Фонд «Подари жизнь» проводит флешмоб #донорыдетям http://dlvr.it/Nghf6zЕлена Кожевникова@oKnAGVAoIW7tXTy·25 апр. 2017 г.Фонд «Подари жизнь» проводит флешмоб #донорыдетям http://dlvr.it/Nghf6z",0.0,0.0,0,0.9997733,0.00029655363,0.000106727144,0.0001620427,0.06873706,0.89132595,0.16849482
1014,2017-04-25T01:37:01.000Z,Юлия Кучеренко,@VZCaFbEHZZtVGEx,"





'фонд Подари жизнь' — Поиск в Твиттере / Твиттер




Функции JavaScript недоступны.
В вашем браузере отключены функции JavaScript. Включите их или начните использовать поддерживаемый браузер, чтобы продолжить пользоваться сайтом twitter.com. Список поддерживаемых браузеров приведен в Справочном центре.
Справочный центр

Условия предоставления услуг
Политика конфиденциальности
Политика в отношении файлов cookie
Imprint
Информация о рекламе
      © 2022 Twitter, Inc.
    

Для просмотра горячих клавиш нажмите знак вопросаПосмотреть горячие клавишиПопулярноеПоследнееЛюдиФотографииВидеоПосмотреть новые твитыЛента поискаЮлия Кучеренко@VZCaFbEHZZtVGEx·25 апр. 2017 г.Фонд «Подари жизнь» проводит флешмоб #донорыдетям http://dlvr.it/Nghf6zИнна Митрофанова@OXebfC2gTDsmXts·25 апр. 2017 г.Фонд «Подари жизнь» проводит флешмоб #донорыдетям http://dlvr.it/Nghf6zОлеся Озерова@xj9c1qatXmtE46W·25 апр. 2017 г.Фонд «Подари жизнь» проводит флешмоб #донорыдетям http://dlvr.it/Nghf6zЕлена Кожевникова@oKnAGVAoIW7tXTy·25 апр. 2017 г.Фонд «Подари жизнь» проводит флешмоб #донорыдетям http://dlvr.it/Nghf6zМария Пантелеева@wFOSnyuA7Vdself·25 апр. 2017 г.Фонд «Подари жизнь» проводит флешмоб #донорыдетям http://dlvr.it/Nghf6zЯна Боброва@MBjQAI8DDaBPTcH·25 апр. 2017 г.Фонд «Подари жизнь» проводит флешмоб #донорыдетям http://dlvr.it/Nghf6zАлёна Тимофеева@3U5gn9wY2mc150f·25 апр. 2017 г.Фонд «Подари жизнь» проводит флешмоб #донорыдетям http://dlvr.it/Nghf6zАлена Красавина@lrBLndx4aqMPgqK·25 апр. 2017 г.Фонд «Подари жизнь» проводит флешмоб #донорыдетям http://dlvr.it/Nghf6zЕлена Медведева@fmGwv6eryYae39D·25 апр. 2017 г.Фонд «Подари жизнь» проводит флешмоб #донорыдетям http://dlvr.it/Nghf6zКсения Павлова@lgkP7Mdo7K8x9ai·25 апр. 2017 г.Фонд «Подари жизнь» проводит флешмоб #донорыдетям http://dlvr.it/Nghf6zАленка Шилова@2EMMLnFCcHWjUQz·25 апр. 2017 г.Фонд «Подари жизнь» проводит флешмоб #донорыдетям http://dlvr.it/Nghf6zЛюдмила Иванова@o6z6iv9hED3vQfy·25 апр. 2017 г.Фонд «Подари жизнь» проводит флешмоб #донорыдетям http://dlvr.it/Nghf6z",0.0,0.0,0,0.9998498,0.00022722961,0.00012672385,0.00019336393,0.035452414,0.89795065,0.1643692
1015,2017-04-25T00:42:48.000Z,Елена Медведева,@fmGwv6eryYae39D,"





'фонд Подари жизнь' — Поиск в Твиттере / Твиттер




Функции JavaScript недоступны.
В вашем браузере отключены функции JavaScript. Включите их или начните использовать поддерживаемый браузер, чтобы продолжить пользоваться сайтом twitter.com. Список поддерживаемых браузеров приведен в Справочном центре.
Справочный центр

Условия предоставления услуг
Политика конфиденциальности
Политика в отношении файлов cookie
Imprint
Информация о рекламе
      © 2022 Twitter, Inc.
    

Для просмотра горячих клавиш нажмите знак вопросаПосмотреть горячие клавишиПопулярноеПоследнееЛюдиФотографииВидеоПосмотреть новые твитыЛента поискаЕлена Медведева@fmGwv6eryYae39D·25 апр. 2017 г.Фонд «Подари жизнь» проводит флешмоб #донорыдетям http://dlvr.it/Nghf6zКсения Павлова@lgkP7Mdo7K8x9ai·25 апр. 2017 г.Фонд «Подари жизнь» проводит флешмоб #донорыдетям http://dlvr.it/Nghf6zАленка Шилова@2EMMLnFCcHWjUQz·25 апр. 2017 г.Фонд «Подари жизнь» проводит флешмоб #донорыдетям http://dlvr.it/Nghf6zЛюдмила Иванова@o6z6iv9hED3vQfy·25 апр. 2017 г.Фонд «Подари жизнь» проводит флешмоб #донорыдетям http://dlvr.it/Nghf6zНастя Александрова@hXIrUuGOlAgIXlP·25 апр. 2017 г.Фонд «Подари жизнь» проводит флешмоб #донорыдетям http://dlvr.it/Nghf6zЕлена Кокшарова@KBbbMo2imKUsWeC·25 апр. 2017 г.Фонд «Подари жизнь» проводит флешмоб #донорыдетям http://dlvr.it/Nghf6zТамара Александрова@UKL7SPtUTSMveHW·25 апр. 2017 г.Фонд «Подари жизнь» проводит флешмоб #донорыдетям http://dlvr.it/Nghf6zНадежда Тарасова@GKsmtbAfBoHRjRz·25 апр. 2017 г.Фонд «Подари жизнь» проводит флешмоб #донорыдетям http://dlvr.it/Nghf6zГалина Морозова@N1KZEuABaxqHBUW·25 апр. 2017 г.Фонд «Подари жизнь» проводит флешмоб #донорыдетям http://dlvr.it/Nghf6zИнна Митрофанова@OXebfC2gTDsmXts·25 апр. 2017 г.Фонд «Подари жизнь» проводит флешмоб #донорыдетям http://dlvr.it/Nghf6zВера Трофимова@zDGzbNEOiWxSZir·25 апр. 2017 г.Фонд «Подари жизнь» проводит флешмоб #донорыдетям http://dlvr.it/Nghf6zЛюдмила Колесникова@NOzqqJypksUsOSR·25 апр. 2017 г.Фонд «Подари жизнь» проводит флешмоб #донорыдетям http://dlvr.it/Nghf6z",0.0,0.0,0,0.99986184,0.00022302136,0.00013821389,0.00021478716,0.0310112,0.88858,0.1717358
