,id,text,date,user,likes,retweets
2161,623497691,Learn How To Code For Free On 12/11 At Your Nearest .@Apple Store &lt; Excellent! #tech #latism http://t.co/Ca3h33hQpR,2014-12-05 19:26:55+00:00,unknown,649,62
2162,623497692,RT @shannonmmiller: Love the @Apple is supporting #HourOfCode with workshops! :) http://t.co/WP8D0FNjNu,2014-12-05 19:27:40+00:00,unknown,642,16
2163,623497693,"#AAPL:UBS Increases Apple's iPhone 6 Sales, Revenue And EPS...http://t.co/9yxtPhyN1s",2014-12-05 19:30:04+00:00,unknown,308,23
2164,623497694,#iPhone5s is the best mobile that I have had. That's easy It is only that works and It is wonderfull! Thanks @apple @tim_cook,2014-12-05 19:40:17+00:00,unknown,993,13
2165,623497695,Wut? @apple can I have my money back? kthx http://t.co/zVp7MUZDAM,2014-12-05 19:46:09+00:00,unknown,123,80
2166,623497696,took me an hour (half of it was decided in a bubble bath) that I cannot download iOS 8. I hate you @apple @EE,2014-12-05 19:46:58+00:00,unknown,662,53
2167,623497697,"What is HomeKit? Soon you'll control your home with your iPhone $AAPL #aapl

http://t.co/16qbQo1PRK",2014-12-05 19:51:52+00:00,unknown,159,72
2168,623497698,"RT @JPDesloges: What is HomeKit? Soon you'll control your home with your iPhone $AAPL #aapl

http://t.co/16qbQo1PRK",2014-12-05 19:52:20+00:00,unknown,345,51
2169,623497699,@calemcmartin blame @apple,2014-12-05 19:55:58+00:00,unknown,31,8
2170,623497700,"Dude, @apple is all over the marketing for beats. They have a great marketing team at apple.",2014-12-05 19:56:11+00:00,unknown,461,64
2171,623497701,Watch out @Apple.  http://t.co/B3Uq7YeDlx,2014-12-05 19:57:10+00:00,unknown,56,68
2172,623497702,why don't we have harry potter emojis please work on this @Apple,2014-12-05 19:57:36+00:00,unknown,226,99
2173,623497703,RT @cruci0btch: why don't we have harry potter emojis please work on this @Apple,2014-12-05 19:59:45+00:00,unknown,829,51
2174,623497704,RT @cruci0btch: why don't we have harry potter emojis please work on this @Apple,2014-12-05 19:59:56+00:00,unknown,22,15
2175,623497705,RT @cruci0btch: why don't we have harry potter emojis please work on this @Apple,2014-12-05 20:00:19+00:00,unknown,515,64
2176,623497706,RT @cruci0btch: why don't we have harry potter emojis please work on this @Apple,2014-12-05 20:00:59+00:00,unknown,766,9
2177,623497707,RT @cruci0btch: why don't we have harry potter emojis please work on this @Apple,2014-12-05 20:01:16+00:00,unknown,374,22
2178,623497708,RT @shannonmmiller: Love the @Apple is supporting #HourOfCode with workshops! :) http://t.co/WP8D0FNjNu,2014-12-05 20:03:18+00:00,unknown,21,4
2179,623497709,TWDanceCenter #UrbanNutcracker @Apple Store in Boylston St. @ 6.30pm. Enjoy some #krumping . Meet the director &amp; @RussellFerg,2014-12-05 20:05:13+00:00,unknown,331,30
2180,623497710,RT @cruci0btch: why don't we have harry potter emojis please work on this @Apple,2014-12-05 20:05:56+00:00,unknown,749,29
2181,623497711,RT @cruci0btch: why don't we have harry potter emojis please work on this @Apple,2014-12-05 20:06:57+00:00,unknown,143,22
2182,623497712,RT @cruci0btch: why don't we have harry potter emojis please work on this @Apple,2014-12-05 20:07:05+00:00,unknown,32,12
2183,623497713,@Apple honey crisp apple for the win,2014-12-05 20:09:42+00:00,unknown,490,25
2184,623497714,@apple had a dream last night where I downgraded my #iPhone to a 4S and spent the rest of the dream trying to figure out what to do. #shame,2014-12-05 20:10:33+00:00,unknown,427,1
2185,623497715,RT @cruci0btch: why don't we have harry potter emojis please work on this @Apple,2014-12-05 20:14:35+00:00,unknown,916,66
2186,623497716,"Apple Stock: Is Push Into India Too Little Too Late? $AAPL #aapl

http://t.co/M9kOVlEikb",2014-12-05 20:14:51+00:00,unknown,830,98
2187,623497717,RT @cruci0btch: why don't we have harry potter emojis please work on this @Apple,2014-12-05 20:15:35+00:00,unknown,866,99
2188,623497718,Apple Inc. (AAPL) Focuses On Larger Indian Market Share http://t.co/o9RU1Lv1V8 #AAPL,2014-12-05 20:18:15+00:00,unknown,140,70
2189,623497719,I really want @apple to drop the word BOOK from products so employees will start treating machines with more care. aka stop dropping them.,2014-12-05 20:21:39+00:00,unknown,729,58
2190,623497720,"APPLE - Fibonacci Technicals Levels - LAST  Intraday  Update - $AAPL #aapl 

http://t.co/OeYEqn72er",2014-12-05 20:22:44+00:00,unknown,510,49
2191,623497721,#WearableDevices To #Consumers : You're Putting Me On - http://t.co/2eSSgN5Wsv #IBDNews via @IBDinvestors  #aapl #nke #grmn #amba #invn,2014-12-05 20:25:02+00:00,unknown,998,29
2192,623497722,"APPLE Intraday Comments - LAST Update - PREMIUM USERS  #aapl #Stockaction #trading #Stocks #MKt

http://t.co/G0TeDLCB9z",2014-12-05 20:25:29+00:00,unknown,844,34
2193,623497723,@apple IOS8 is still shit,2014-12-05 20:26:06+00:00,unknown,469,45
2194,623497724,"@marxculture @AppleUK_  Thanks, I'll keep it in mind. Tho, I've lately been so unhappy with everything @apple that I'm moving away from them",2014-12-05 20:30:27+00:00,unknown,566,67
2195,623497725,#Apple: Facing A Challenge From Google's Android - Apple Inc. #AAPL | Seeking Alpha http://t.co/Fd4E1Pv5G4,2014-12-05 20:30:37+00:00,unknown,64,35
2196,623497726,@daulfn @AppleUK_ @Apple I have a Windows lappy which works well and was half the price of the alternative,2014-12-05 20:31:25+00:00,unknown,582,65
2197,623497727,$AAPL has 6 analyst ratings in the last 7 days and 100% are positive. Median target: $135 (16% upside). View: https://t.co/ogs2AlQqHu #AAPL,2014-12-05 20:32:08+00:00,unknown,874,3
2198,623497728,"Apple:Dec 5 Trading Daily Profit $1.57/sh,  Weekly Profits of $18.36/sh  #aapl #Stockaction #trading #Stocks #MKt  

http://t.co/76R4rmUUNo",2014-12-05 20:33:24+00:00,unknown,82,48
2199,623497729,@Apple: Apple ID should ALWAYS b able to b set up w/out cred card/PayPal/gift card attach to it. You'll still get your $ if they buy. #fail,2014-12-05 20:35:01+00:00,unknown,342,72
2200,623497730,@marxculture @AppleUK_ @Apple Yeh was thinking of doing exactly that. Just wanna install decent unix on ok hardware &amp; live happily everafter,2014-12-05 20:35:01+00:00,unknown,82,76
2201,623497731,Security firm @Kaspersky have issued their (not very cheery) 2015 predictions - and say @Apple Pay to attract attacks http://t.co/7XBrTqSmdq,2014-12-05 20:38:31+00:00,unknown,170,84
2202,623497732,There needs to be an emoji with war paint/football make up on. @apple @emojimakers for fangirls everywhere.,2014-12-05 20:43:18+00:00,unknown,121,58
2203,623497733,@daulfn @AppleUK_ @Apple It's what most of our devs do,2014-12-05 20:44:44+00:00,unknown,608,26
2204,623497734,#AAPL:12 Unexpected Stocks Bringing Buffett and Fellow Billionaires Holiday ...http://t.co/QSxQQPAg2q,2014-12-05 20:45:03+00:00,unknown,829,95
2205,623497735,"#UBS #Increases @Apple [#Apple]'s #iPhone6 Sales, #Revenue And EPS. (#Friday, 5 #December) http://t.co/yEPG0Urogc",2014-12-05 20:47:33+00:00,unknown,427,98
2206,623497736,RT @cruci0btch: why don't we have harry potter emojis please work on this @Apple,2014-12-05 20:49:25+00:00,unknown,985,27
2207,623497737,@Apple admits deleting rival music store tracks from iPods | Apple | http://t.co/DPH21dL8K3 http://t.co/GEAgJUuRSO,2014-12-05 20:53:15+00:00,unknown,297,19
2208,623497738,"Is it just me, who feels #Yosemite eats more battery &amp; Resource than #Mavericks?  @Apple are you reading this?",2014-12-05 20:53:46+00:00,unknown,914,53
2209,623497739,BLOCK TRADE detected in #AAPL,2014-12-05 20:59:21+00:00,unknown,107,3
2210,623497740,@apple u used to b cool what happened,2014-12-05 20:59:29+00:00,unknown,86,64
2211,623497741,IT &amp; marketing systems @AmericanExpress cause headaches as card holders with @Apple Pay are being opted in for promotions without permission,2014-12-05 21:00:34+00:00,unknown,275,80
2212,623497742,..@facebook founder @MarkZuckerberg attacks @apple boss @TimCook over 'ridiculous' comments about ads http://t.co/fNKDDbfLzV,2014-12-05 21:02:07+00:00,unknown,76,3
2213,623497743,"RT @_Jamelia_: Dude, @apple is all over the marketing for beats. They have a great marketing team at apple.",2014-12-05 21:05:46+00:00,unknown,866,90
2214,623497744,Foreign Currency Exchange May Be A Headwind For Apple (AAPL) http://t.co/rMPiMkvLsH #AAPL,2014-12-05 21:06:17+00:00,unknown,277,4
2215,623497745,"@ATTCares @senisbs Wireless Family Share plan, one line upgrade just killed my discount. Not sure it was mentioned on @Apple pre-order page.",2014-12-05 21:12:16+00:00,unknown,801,1
2216,623497746,#AAPL RT @cue: Proud to be part of #HourofCode next week. Events at Apple retail stores around the world. http://t.co/ag2ki1ZDVf,2014-12-05 21:12:42+00:00,unknown,629,62
2217,623497747,RT @shannonmmiller: Love the @Apple is supporting #HourOfCode with workshops! :) http://t.co/WP8D0FNjNu,2014-12-05 21:13:26+00:00,unknown,838,0
2218,623497748,RT @shannonmmiller: Love the @Apple is supporting #HourOfCode with workshops! :) http://t.co/WP8D0FNjNu,2014-12-05 21:13:45+00:00,unknown,188,2
2219,623497749,itunes is awful &amp; is ruining my life fix your shit @apple,2014-12-05 21:19:52+00:00,unknown,647,42
2220,623497750,"Buyer's Guide: Deals on MacBook Air, Retina MacBook Pro, iPads, Apple Accessories, and More [Mac Blog] http://t.co/EAC2nK1Nkk #AAPL",2014-12-05 21:19:57+00:00,unknown,883,69
2221,623497751,"#Forget @Apple [#Apple]'s #iPhone and @SamsungMobileUS #Samsung's Galaxy, the #humble flip phone is back. (#Frid... http://t.co/6CiLI9sCw6",2014-12-05 21:20:30+00:00,unknown,924,71
2222,623497752,"Apple Inc. price at close, December 05, 2014, is 114.9801. #apple #AAPL",2014-12-05 21:25:19+00:00,unknown,917,77
2223,623497753,#AAPL:Why can't Apple meet demand for the iPhone 6?...http://t.co/200wqsCPaG,2014-12-05 21:30:03+00:00,unknown,579,73
2224,623497754,"had soo many iPhones and never had a problem, smashed 2 screens in 3 months with this 6 @apple u can suck my balls",2014-12-05 21:35:48+00:00,unknown,785,45
2225,623497755,Will Apple Pay Consumers $1 Billion For Deleting Their Music? http://t.co/BWtOE7mAo5 #AAPL,2014-12-05 21:37:24+00:00,unknown,867,53
2226,623497756,"RT @taraluv_: had soo many iPhones and never had a problem, smashed 2 screens in 3 months with this 6 @apple u can suck my balls",2014-12-05 21:43:15+00:00,unknown,224,5
2227,623497757,Is there ever going to be a moment y'all are going to fix the battery? Mine goes from 100% to 22% in an hour. @apple,2014-12-05 21:43:21+00:00,unknown,756,41
2228,623497758,The power of @Apple 's strong branding and store design in one photo http://t.co/Xsjk3LV0ei via @qz.  Article: http://t.co/eDjJ9R61yE,2014-12-05 21:45:05+00:00,unknown,15,91
2229,623497759,Sorry @samsung but I will be taking my smartphone talents over to @Apple. The iphone 6 is more reliable &amp; is better for everyday usage.,2014-12-05 21:48:44+00:00,unknown,308,17
2230,623497760,"#Why #can't @Apple [#Apple] meet demand for the #iPhone6?. (#Friday, 5 #December) http://t.co/dCKe05pVa4",2014-12-05 21:50:00+00:00,unknown,844,30
2231,623497761,"So, Which #PromoProduct suppliers carry brandable @Apple compliant adapters? #HeadsAreGoingToRoll",2014-12-05 21:51:49+00:00,unknown,802,49
2232,623497762,"Early Apple Employee Bill Fernandez Shares Details on Steve Jobs, Creation of the Apple II, and More http://t.co/hv7TfDUIm9 #AAPL",2014-12-05 21:53:14+00:00,unknown,600,29
2233,623497763,"RT @DannyRosin: So, Which #PromoProduct suppliers carry brandable @Apple compliant adapters? #HeadsAreGoingToRoll",2014-12-05 21:54:43+00:00,unknown,629,70
2234,623497764,"@Apple Maps, where is the #FAUSTADIUM ? @floridaatlantic

@fauathletics #fau #bocaraton #floridaatlantic #floridaa... http://t.co/TvvYCwNprw",2014-12-05 21:55:14+00:00,unknown,637,31
2235,623497765,Paid $20 for a new 5 charger and couldn't  b more pissed about it... this is rape @apple,2014-12-05 21:58:24+00:00,unknown,600,18
2236,623497766,@Apple my wifi is on &amp; working on everything else but my ipad. i'm so pissed. TWO DAYS it's been like this! GET IT TOGETHER #Apple,2014-12-05 21:59:27+00:00,unknown,910,5
2237,623497767,@DannyRosin @Apple It will be interesting to watch how/if this is resolved.,2014-12-05 22:03:07+00:00,unknown,878,17
2238,623497768,"@brandivatemktg @Apple - Integrity cures most evils. #MFi, in this case, will too!",2014-12-05 22:06:46+00:00,unknown,102,55
2239,623497769,@DannyRosin @Apple Agreed!,2014-12-05 22:07:48+00:00,unknown,191,19
2240,623497770,"#AAPL:Pale, hoarse Steve Jobs defends Apple in videotaped deposition in iPod...http://t.co/SNmpSx4TDo",2014-12-05 22:15:04+00:00,unknown,940,54
2241,623497771,OR @phone OR @apple I FUCKING HATE YHIS OHONE OMG IM SO EMBARRASSED,2014-12-05 22:16:39+00:00,unknown,318,95
2242,623497772,Why can't Apple meet demand for the iPhone 6? #AAPL http://t.co/niSTjt22ql,2014-12-05 22:18:30+00:00,unknown,76,24
2243,623497773,"Wow, @Uber's $40B+ valuation would rank it No. 11 in Silicon Valley, behind the likes of @Apple, @Google, @facebook http://t.co/nLFvUJ2Ry7",2014-12-05 22:21:49+00:00,unknown,693,58
2244,623497774,RT @shannonmmiller: Love the @Apple is supporting #HourOfCode with workshops! :) http://t.co/WP8D0FNjNu,2014-12-05 22:23:47+00:00,unknown,38,45
2245,623497775,Dear @apple bring my phone quicker,2014-12-05 22:32:40+00:00,unknown,935,88
2246,623497776,"IE, Chrome, and Firefox all now have public feature roadmaps...come on, @apple Safari!  Feel free to fork http://t.co/rmkflGk5ZH",2014-12-05 22:35:19+00:00,unknown,793,11
2247,623497777,morning or should I say evening now that @apple replaced my crimped cord! http://t.co/xoaFbFKqTL,2014-12-05 22:36:15+00:00,unknown,541,30
2248,623497778,"@jacobrossi yeah, seriously... why doesn't @Apple have one?  Good developer relations I think to have one.",2014-12-05 22:39:25+00:00,unknown,810,93
2249,623497779,Apple: Facing A Challenge From Google's Android http://t.co/apqD7jWn7B #AAPL,2014-12-05 22:42:17+00:00,unknown,815,4
2250,623497780,My @apple autocorrect changes Muslim to awesome and I'm okay with that,2014-12-05 22:47:48+00:00,unknown,554,44
2251,623497781,RT @hsmoghul: My @apple autocorrect changes Muslim to awesome and I'm okay with that,2014-12-05 22:48:19+00:00,unknown,519,65
2252,623497782,RT @hsmoghul: My @apple autocorrect changes Muslim to awesome and I'm okay with that,2014-12-05 22:48:29+00:00,unknown,676,12
2253,623497783,jdelaneyxo beta testing the newest @Apple product... The #iSee http://t.co/4hpgNUgOgj,2014-12-05 22:58:29+00:00,unknown,551,34
2254,623497784,hey @apple my 5s keeps glitching :/,2014-12-05 22:58:44+00:00,unknown,583,30
2255,623497785,Apple Antitrust Case Hangs in the Balance - http://t.co/CaHboVHRje @apple #antitrust #wow #ipod,2014-12-05 23:00:14+00:00,unknown,464,76
2256,623497786,"Why @Apple, @Google, and @Facebook have their own programming languages. | https://t.co/G5NZ0xAeVH #code #analysis #web #tech #nerdup",2014-12-05 23:05:28+00:00,unknown,463,15
2257,623497787,"Hey @Apple, every time you update iTunes you make it worse. And worse. #DontUpdateiTunes",2014-12-05 23:08:17+00:00,unknown,782,92
2258,623497788,@britt_bumgarner @briannalengy I mean it didn't auto correct so who is really at fault here @apple,2014-12-05 23:13:16+00:00,unknown,223,71
2259,623497789,@JessicaB515 @britt_bumgarner @Apple fight fight fight,2014-12-05 23:13:35+00:00,unknown,18,6
2260,623497790,@briannalengy @JessicaB515 @Apple apple I'm gonna sue you for thatb,2014-12-05 23:14:05+00:00,unknown,190,40
2261,623497791,12 Gift Ideas For The Apple Lover Who Has Everything http://t.co/0RTcyLOsAD @apple #technology,2014-12-05 23:16:05+00:00,unknown,645,48
2262,623497792,Every time I change keyboards this come up. Like wtf @apple get your shit together http://t.co/A9cimyYod8,2014-12-05 23:19:35+00:00,unknown,388,20
2263,623497793,#AAPL:Taser CEO Sees Federal Funding Tripling Body Camera Business...http://t.co/IxDidngk4g,2014-12-05 23:30:04+00:00,unknown,295,17
2264,623497794,Things are happening @apple,2014-12-05 23:39:35+00:00,unknown,844,49
2265,623497795,BREAKING: #NYC #EricGarnet protestors occupy @Apple story in #NY #ICantBreath 11x  LIVE @Rebelutionary_Z http://t.co/5y1RRbx0SC,2014-12-05 23:39:50+00:00,unknown,51,26
2266,623497796,"@Apple [#Apple]'s #IPhone6Plus captures Christmas at the #White House. (#Friday, 5 #December) http://t.co/pPbHlIRhZZ",2014-12-05 23:41:04+00:00,unknown,274,87
2267,623497797,4.5 min silence #MikeBrown #NYC protesters @Apple store @Stackizshort http://t.co/JceDzlgGuv #EricGarner #ICantBreathe #BlackLivesMatter,2014-12-05 23:44:10+00:00,unknown,297,5
2268,623497798,Steve Jobs Deposition Video Shown in Ongoing iPod Class-Action Lawsuit http://t.co/jhvHYauA1P #AAPL,2014-12-05 23:44:24+00:00,unknown,200,36
2269,623497799,#AAPL:Apple Could Face iPhone 6 Shortages Next Year...http://t.co/0rgAJF8TPX,2014-12-05 23:45:04+00:00,unknown,208,16
2270,623497800,@apple last time I checked I thought I bought a iphone 6 not a slippery ass bar of soap disguised as one. I DIDNT DESERVE THIS,2014-12-05 23:47:47+00:00,unknown,907,27
2271,623497801,Mark my words @apple wild do away with the iPhone 5c and bring back the 4' iPhone. The 5s is the ultimate form factor. Welcome iPhone mini.,2014-12-05 23:48:18+00:00,unknown,896,52
2272,623497802,"#iPhone6c release date, #rumours and #leaked images: @Apple [#Apple] said to #be working .... (#Friday, 5 #Decem... http://t.co/zX2zMhpnEy",2014-12-05 23:49:14+00:00,unknown,693,99
2273,623497803,#NYC #EricGarner protesters stage 'Die In' @Apple store http://t.co/5y1RRbx0SC LIVE @Rebelutionary_Z #BlackLivesMatters #ShutItDown,2014-12-05 23:49:39+00:00,unknown,85,3
2274,623497804,"The best link of the day on @usemuzli Tech: @facebook CEO Mark Zuckerberg goes after @tim_cook , @Apple -- AppAdvice

http://t.co/cDnZCthRlA",2014-12-05 23:53:58+00:00,unknown,189,75
2275,623497805,@ErnestSzoka super-stoked about the new Only One update! Was hoping @apple would get to it today. Ah well. Great game! Great job!,2014-12-05 23:54:35+00:00,unknown,427,35
2276,623497806,@stackizshort streaming now from @Apple #NYC 5th Ave. store http://t.co/ttUe4ykubs #icantbreathe #EricGarner #Ferguson #thisstopstoday,2014-12-05 23:54:49+00:00,unknown,391,98
2277,623497807,@eliransapir @Apple ok duly noted,2014-12-05 23:55:16+00:00,unknown,340,70
2278,623497808,RT @danielllebaker: Paid $20 for a new 5 charger and couldn't  b more pissed about it... this is rape @apple,2014-12-05 23:57:44+00:00,unknown,497,99
2279,623497809,"#mkt Final #AAPL #PutCallRatios for Friday, December 5, 2014:  http://t.co/lvK2RfkfBB",2014-12-06 00:01:12+00:00,unknown,403,85
2280,623497810,"Final #AAPL #PutCallRatios for Friday, December 5, 2014 http://t.co/ALiZA7PcqF via Hamzei  $$",2014-12-06 00:01:13+00:00,unknown,928,68
2281,623497811,@apple why isnt the WWA movie on iTunes,2014-12-06 00:05:12+00:00,unknown,242,67
2282,623497812,Protesters in the @Apple store pretty much sums it up. Its like a gravitational pull. Shocked it took this long. Next stop? STARBUCKS!!,2014-12-06 00:07:17+00:00,unknown,229,57
2283,623497813,"RT @OneRepublic: Studio at 45,000 ft.  One outlet,  4 computers.  @Apple we need the batteries of the future NoW!!!! http://t.co/astp9x6KET",2014-12-06 00:08:05+00:00,unknown,794,63
2284,623497814,"RT @mrushh: hey @apple why is my phone dying when it's on the charger 

ur stuff sucks",2014-12-06 00:08:25+00:00,unknown,960,27
2285,623497815,"@MrBeagleman @Apple 

If Starbucks shuts down, anon is decimated",2014-12-06 00:08:46+00:00,unknown,718,79
2286,623497816,"RT @B30wu1f2: @MrBeagleman @Apple 

If Starbucks shuts down, anon is decimated",2014-12-06 00:09:17+00:00,unknown,394,51
2287,623497817,I have to be honest. My once great fanaticism for @Apple is turning into an equally great dislike.,2014-12-06 00:13:45+00:00,unknown,323,97
2288,623497818,"@apple, I really do know my mouse batteries haven't inceased in charge since the last time my mac told me they were low",2014-12-06 00:16:30+00:00,unknown,763,35
2289,623497819,#chrome needs a fucking update ASAP. Why do @apple and @google play this stupid back n forth shit over software. #letmecreate,2014-12-06 00:21:07+00:00,unknown,831,71
2290,623497820,"My phone died at 8%, why would you let this happen @apple?",2014-12-06 00:21:10+00:00,unknown,767,47
2291,623497821,dang this phone fuckin sucks. fuck you @apple!!! piece of shit iPhone man. y'all disappoint me.,2014-12-06 00:26:45+00:00,unknown,824,2
2292,623497822,Safari just crashed on me and I didn't have any tabs open wtf @apple,2014-12-06 00:28:46+00:00,unknown,959,41
2293,623497823,"RT @OneRepublic: Studio at 45,000 ft.  One outlet,  4 computers.  @Apple we need the batteries of the future NoW!!!! http://t.co/astp9x6KET",2014-12-06 00:34:29+00:00,unknown,374,79
2294,623497824,Hey @apple how about you guys make a charger that lasts more than 2 fucking weeks,2014-12-06 00:38:14+00:00,unknown,523,6
2295,623497825,@MrBeagleman @Kronykal @Apple That coffee's not even fair trade!,2014-12-06 00:38:34+00:00,unknown,976,33
2296,623497826,"@apple emojis en mac, pleaaaase! :(((",2014-12-06 00:39:28+00:00,unknown,979,74
2297,623497827,"RT @OneRepublic: Studio at 45,000 ft.  One outlet,  4 computers.  @Apple we need the batteries of the future NoW!!!! http://t.co/astp9x6KET",2014-12-06 00:39:33+00:00,unknown,741,95
2298,623497828,Apple CEO Tim Cook comes out as gay @Apple   http://t.co/euFQQpMjj6  Via @posh360_Net,2014-12-06 00:42:27+00:00,unknown,632,63
2299,623497829,got some stuff @apple store &amp; @macys for men #FashionShowMakl,2014-12-06 00:42:43+00:00,unknown,882,8
2300,623497830,"Final #AAPL #PutCallRatios for Friday, December 5, 2014 http://t.co/wBXasy5Xq9",2014-12-06 00:43:09+00:00,unknown,292,89
2301,623497831,RT @Metzzler: Hey @apple how about you guys make a charger that lasts more than 2 fucking weeks,2014-12-06 00:44:59+00:00,unknown,109,28
2302,623497832,RT @hsmoghul: My @apple autocorrect changes Muslim to awesome and I'm okay with that,2014-12-06 00:48:06+00:00,unknown,204,5
2303,623497833,"RT @mrushh: hey @apple why is my phone dying when it's on the charger 

ur stuff sucks",2014-12-06 00:48:27+00:00,unknown,867,90
2304,623497834,Man the @ESPN3 app on @apple TV is some hot garbage.,2014-12-06 00:54:10+00:00,unknown,848,94
2305,623497835,Had a job interview?No idea how to be @apple specialist in #students need teachers! It's a #humanrights issue http://t.co/VUs4pbszHw @DrArik,2014-12-06 01:03:03+00:00,unknown,15,69
2306,623497836,"Just trying to buy a charger at @apple! #protest #nyc #wecantbreathe #5thave @ Apple Store, Fifth Avenue http://t.co/2WajgyBxED",2014-12-06 01:03:04+00:00,unknown,294,22
2307,623497837,"If you have an iPad 2, DON'T update it to iOS8, it's buggy and slow! #apple @apple",2014-12-06 01:03:24+00:00,unknown,109,87
2308,623497838,Id appreciate a 3-way FaceTime feature @apple,2014-12-06 01:04:48+00:00,unknown,405,58
2309,623497839,@Apple fix your ios8 garbage software mix in an update ASAP,2014-12-06 01:16:27+00:00,unknown,788,25
2310,623497840,WHAT THE HELL @apple,2014-12-06 01:20:07+00:00,unknown,714,0
2311,623497841,Cyndi Lauper and Cinna- my big ask* phone on TV @apple #iphone6plus @ Rockefeller Center http://t.co/xk2u5vzaBE,2014-12-06 01:20:27+00:00,unknown,807,37
2312,623497842,"#UBS #Increases @Apple [#Apple]'s #iPhone6 Sales, #Revenue And EPS. (#Friday, 5 #December) http://t.co/5eDlBX0iSE",2014-12-06 01:21:30+00:00,unknown,286,1
2313,623497843,"CGK had laptop prob today.  @apple  Local #, useless. Tech support, useless. 1 hr at Genius Bar, useless.  Buy a PC next time?",2014-12-06 01:21:35+00:00,unknown,211,36
2314,623497844,@Cleosbaby64 @Apple @stackizshort Thank You Good Coverage W/ NoFear,2014-12-06 01:22:28+00:00,unknown,923,20
2315,623497845,RT @FullCircleOne: @Cleosbaby64 @Apple @stackizshort Thank You Good Coverage W/ NoFear,2014-12-06 01:23:32+00:00,unknown,264,36
2316,623497846,@fullcircleone ThanX! Big @Apple ThanX goes 2 @stackizshort &amp; @Rebelutionary_Z on the ground #Ferguson2NYC #BlackLivesMatter #ICantBreathe,2014-12-06 01:27:09+00:00,unknown,542,4
2317,623497847,@Cleosbaby64 @Apple @stackizshort @Rebelutionary_Z Have NoFear,2014-12-06 01:27:54+00:00,unknown,95,61
2318,623497848,"#AAPL:Apple Loop: iPhone 6S Rumors, The Myth Of Steve Job's Garage, iPhone 6...http://t.co/GwQ3JqikZd",2014-12-06 01:30:03+00:00,unknown,561,96
2319,623497849,"the silicone on my case is peeling, wtf @apple",2014-12-06 01:33:30+00:00,unknown,646,71
2320,623497850,We need more products like .@Aviate Companies like .@BlackBerry &amp; .@Apple need to embrace the customization of quality themes.,2014-12-06 01:47:08+00:00,unknown,817,28
2321,623497851,"Y'all petty as hell, @Apple...",2014-12-06 01:54:17+00:00,unknown,695,61
2322,623497852,"RT @OneRepublic: Studio at 45,000 ft.  One outlet,  4 computers.  @Apple we need the batteries of the future NoW!!!! http://t.co/astp9x6KET",2014-12-06 01:57:55+00:00,unknown,688,95
2323,623497853,"@apple http://t.co/rOyOwjfiW5 What a nice piece of crap you've created. Great job. Pay more, get less, #crapple #fail",2014-12-06 02:07:37+00:00,unknown,525,73
2324,623497854,"RT @OneRepublic: Studio at 45,000 ft.  One outlet,  4 computers.  @Apple we need the batteries of the future NoW!!!! http://t.co/astp9x6KET",2014-12-06 02:10:10+00:00,unknown,749,2
2325,623497855,"RT @OneRepublic: Studio at 45,000 ft.  One outlet,  4 computers.  @Apple we need the batteries of the future NoW!!!! http://t.co/astp9x6KET",2014-12-06 02:12:02+00:00,unknown,440,41
2326,623497856,@chantalireland @Apple Slab Pie sounds amazing. Do you have a link?,2014-12-06 02:21:06+00:00,unknown,658,66
2327,623497857,fuck u @apple,2014-12-06 02:28:14+00:00,unknown,111,79
2328,623497858,@tim_cook @therealjonyive #iosissues @ios8problems @Apple More issues. Now safari. I want jobs quality control back. http://t.co/W2754JV0dI,2014-12-06 02:43:14+00:00,unknown,839,34
2329,623497859,Since when did @apple stop replacing iPhone units due to defect? Just because I have some scratches on my phone doesn't mean I dropped it.,2014-12-06 02:48:22+00:00,unknown,150,80
2330,623497860,@AppleOfficialll @apple on hold 45 minutes 2 update credit 4 2 yr old to watch sleeping Beauty,2014-12-06 02:50:30+00:00,unknown,616,54
2331,623497861,@apple on hold 56 min....,2014-12-06 02:59:21+00:00,unknown,102,69
2332,623497862,"@surface @apple @Microsoft at last it is good to see competition heating up, great for consumers. http://t.co/K1U91LyamY",2014-12-06 02:59:57+00:00,unknown,493,57
2333,623497863,"Trade $AAPL #FREE Nightly Updates are #posted here on #Twitter, or you can visit the #Trade #AAPL FREE #website here http://t.co/U4TKeApbxF",2014-12-06 03:00:04+00:00,unknown,164,84
2334,623497864,My phone is plugged in and losing battery. Thanks @apple,2014-12-06 03:07:30+00:00,unknown,561,93
2335,623497865,@tim_cook someone anyone 2 help @apple,2014-12-06 03:12:54+00:00,unknown,462,24
2336,623497866,@5SOS OMG THIS WOULD ACTUALLY BE A RLLY CUTE EMOJI @apple,2014-12-06 03:28:16+00:00,unknown,808,27
2337,623497867,"Hitting below the belt! @Apple 'deleted' rivals' music from iPods, court hears. http://t.co/QiyqAukvc1 #musicnews",2014-12-06 03:30:21+00:00,unknown,63,36
2338,623497868,"@marxculture @AppleUK_ @Apple ugh, I'm no longer a dev, remember? I now wear a suit. Oh wait, I don't like suits :) Yeh I'll probly do it...",2014-12-06 03:43:06+00:00,unknown,153,99
2339,623497869,Ha ha @NY1 just reported that the 'lie in' at @apple was more organized then the normal big crowds that they're use to #ShutItDown,2014-12-06 04:05:35+00:00,unknown,230,30
